StateID,BirthYear,PayrollType,PayrollFrequency,NetIncome,GrossIncome,LeadProvider,RequestedAmount,BankAccountType,SubAffiliateId,LeadCost,percentProfit
NE,1995,Direct Deposit,Bi-Weekly,2349,0,Loan Transfer,421,Checking,,0,0.937339667
KY,1968,Direct Deposit,Bi-Weekly,4117,6400,SPRG.com,350,Checking,,0,2.771285714
MO,1989,Direct Deposit,Weekly,3000,0,Dot 818 $15,200,Checking,,0,0.77695
CO,1953,Direct Deposit,Weekly,5000,0,PW Other Sites $15,500,Checking,,15,1.34205
OH,1991,Direct Deposit,Weekly,5000,0,Money Mutual $20,500,Checking,,20,0.7888
GA,1969,Direct Deposit,Weekly,2000,0,Dot 818 $5,800,Checking,,5,1.66705
MO,1972,Direct Deposit,Bi-Weekly,1500,0,Lead Toro $15,400,Checking,,15,-0.3742
ND,1987,Direct Deposit,Bi-Weekly,7393,6867,SPRG.com,800,Checking,Other,0,-1
IL,1989,Direct Deposit,Bi-Weekly,2708,0,SPRG.com,650,Checking,Other,0,1.484184615
LA,1974,Direct Deposit,Weekly,2000,0,Leads Market $15,500,Checking,,15,-0.30204
IL,1992,Direct Deposit,Weekly,5000,0,SPRG.com,500,Checking,,0,1.491228571
GA,1971,Direct Deposit,Weekly,5000,0,Leads Market $5,800,Checking,,5,-0.0469
GA,1985,Direct Deposit,Bi-Weekly,1500,0,Lead Toro $5,200,Checking,,0,0.637666667
MO,1962,Direct Deposit,Semi-Monthly,3646,5500,SPRG.com,350,Checking,,0,0.011942857
GA,1972,Direct Deposit,Bi-Weekly,4500,0,Loan Transfer,450,Checking,,0,2.205888889
KY,1980,Direct Deposit,Weekly,5000,0,Dot 818 $15,900,Checking,,15,1.539693333
KY,1981,Direct Deposit,Weekly,2167,3000,SPRG.com,800,Checking,Day to day expenses,0,-1
GA,1983,Direct Deposit,Bi-Weekly,4667,0,SPRG.com,750,Checking,Other,0,0.3861
IN,1992,Direct Deposit,Weekly,1946,0,Dot 818 $5,400,Checking,,0,1.525425
MO,1995,Direct Deposit,Weekly,5000,0,Lead Toro $15,400,Checking,,15,1.61745
MO,1975,Direct Deposit,Weekly,3000,0,Money Mutual $20,500,Checking,,20,-0.49104
MO,1971,Direct Deposit,Bi-Weekly,1733,2250,SPRG.com,300,Checking,Medical - Dental,0,-1
GA,1984,Direct Deposit,Weekly,2288,2000,SPRG.com,800,Checking,Car repair,0,-0.471714286
NC,1978,Direct Deposit,Semi-Monthly,6500,0,Dot 818 $5,800,Checking,,5,1.19348
IL,1961,Direct Deposit,Weekly,3000,0,Dot 818 $15,250,Checking,,0,-0.2616
GA,1978,Direct Deposit,Semi-Monthly,4500,0,Dot 818 $5,500,Checking,,5,2.231857143
MO,1991,Direct Deposit,Bi-Weekly,4284,4200,SPRG.com,650,Checking,Car repair,0,-1
DC,1992,Direct Deposit,Semi-Monthly,3000,0,Lead Toro $5,500,Checking,,5,0.192114286
IL,1974,Direct Deposit,Weekly,3500,0,SPRG.com,300,Checking,,0,-0.1024
IL,1981,Direct Deposit,Weekly,1517,1200,SPRG.com,1000,Checking,Other,0,0.52585
GA,1978,Direct Deposit,Bi-Weekly,4334,0,Leads Market $5,500,Checking,,0,1.232
KS,1982,Direct Deposit,Bi-Weekly,2576,3200,SPRG.com,500,Checking,Major purchase,0,-0.6914
MO,1987,Direct Deposit,Bi-Weekly,1597,1600,SPRG.com,800,Checking,Other,0,-1
CO,1992,Direct Deposit,Bi-Weekly,3500,0,Lead Toro $15,250,Checking,,0,2.47124
IA,1962,Direct Deposit,Bi-Weekly,3500,0,Dot 818 $15,500,Checking,,15,1.8313
MO,1974,Direct Deposit,Weekly,5000,0,Leads Market $15,400,Checking,,0,1.69245
ND,1992,Direct Deposit,Weekly,3000,0,PW Other Sites $15,500,Checking,,15,1.067666667
ND,1970,Direct Deposit,Bi-Weekly,6500,0,Dot 818 $15,325,Checking,,0,2.496430769
ND,1997,Direct Deposit,Weekly,2500,0,Lead Toro $15,400,Checking,,15,1.292533333
ND,1973,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,500,Checking,,15,-1.0014
CO,1993,Direct Deposit,Bi-Weekly,2962,0,Dot 818 $15,400,Checking,,0,0.27575
SD,1981,Direct Deposit,Semi-Monthly,3000,0,Dot 818 $5,250,Checking,,0,2.8264
TX,1984,Direct Deposit,Weekly,3258,0,Money Mutual $20,400,Checking,,0,0.334575
SD,1988,Direct Deposit,Bi-Weekly,3467,0,SPRG.com,800,Checking,Other,0,0.402555556
IA,1993,Direct Deposit,Weekly,3500,0,Leads Market $15,1055,Checking,,15,1.251956044
NE,1977,Direct Deposit,Weekly,3500,0,Leads Market $15,800,Checking,,15,1.542533333
KS,1986,Direct Deposit,Weekly,3000,0,Dot 818 $15,700,Checking,,15,0.633
OK,1981,Direct Deposit,Weekly,2028,0,SPRG.com,500,Checking,Other,0,0.105066667
WA,1984,Direct Deposit,Weekly,1733,0,SPRG.com,500,Checking,Other,0,1.1879
WY,1966,Direct Deposit,Semi-Monthly,3500,0,Dot 818 $15,500,Checking,,0,0.88284
IA,1982,Direct Deposit,Weekly,2500,0,PW Other Sites $15,500,Checking,,15,1.457057143
CO,1971,Direct Deposit,Semi-Monthly,6500,0,PW Other Sites $15,500,Checking,,15,0.3497
NE,1979,Direct Deposit,Semi-Monthly,3000,0,Lead Toro $15,300,Checking,,15,-0.038
NE,1985,Direct Deposit,Semi-Monthly,3000,0,Lead Toro $15,500,Checking,,15,-0.50332
NE,1994,Direct Deposit,Bi-Weekly,2500,0,Dot 818 $15,500,Checking,,15,-1.075
MO,1997,Direct Deposit,Weekly,1625,0,Dot 818 $15,500,Checking,,15,-1.275
NE,1983,Direct Deposit,Bi-Weekly,2015,0,Lead Toro $15,300,Checking,,0,1.5278
NC,1970,Direct Deposit,Bi-Weekly,2247,3000,SPRG.com,500,Checking,Medical - Dental,0,-0.3716
AZ,1979,Direct Deposit,Weekly,2500,0,Loan Transfer,480,Checking,,0,0.89425
NE,1977,Direct Deposit,Weekly,4250,0,Leads Market $15,800,Checking,,15,1.1245
CO,1984,Direct Deposit,Semi-Monthly,3500,0,Leads Market $15,800,Checking,,15,1.43212
NE,1990,Direct Deposit,Weekly,2300,0,SPRG.com,250,Checking,Other,0,1.52552
NE,1992,Direct Deposit,Weekly,3250,0,Lead Toro $15,500,Checking,,15,1.649914286
NE,1994,Direct Deposit,Weekly,2000,0,Lead Toro $15,300,Checking,,15,-1.25172
MO,1947,Direct Deposit,Semi-Monthly,4300,6875,SPRG.com,300,Checking,,0,3.087
NE,1967,Direct Deposit,Weekly,4500,0,Loan Transfer,1000,Checking,,0,1.27744
KS,1990,Direct Deposit,Bi-Weekly,1408,655,SPRG.com,200,Checking,Car repair,0,-0.6858
KS,1992,Direct Deposit,Bi-Weekly,4500,0,Loan Transfer,255,Checking,,0,-0.429647059
KS,1980,Direct Deposit,Weekly,4500,0,Leads Market $15,800,Checking,,15,-0.7009
KS,1968,Direct Deposit,Bi-Weekly,5800,7200,SPRG.com,400,Checking,,0,1.288475
KS,1981,Direct Deposit,Bi-Weekly,4000,0,Leads Market $15,300,Checking,,15,2.974833333
KS,1990,Direct Deposit,Weekly,3500,0,Dot 818 $15,200,Checking,,0,-0.8451
KS,1995,Direct Deposit,Weekly,2721,3000,SPRG.com,1010,Checking,Other,0,1.442737705
KS,1990,Direct Deposit,Bi-Weekly,2219,2000,SPRG.com,400,Checking,Other,0,-0.6914
GA,1978,Direct Deposit,Semi-Monthly,1650,0,Loan Transfer,425,Checking,,0,0.665647059
KS,1982,Direct Deposit,Weekly,4500,0,Dot 818 $15,350,Checking,,0,1.526257143
KS,1996,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,500,Checking,,15,-1.73125
KS,1962,Direct Deposit,Weekly,3000,0,Dot 818 $15,500,Checking,,15,0.210266667
IL,1987,Direct Deposit,Bi-Weekly,3683,0,SPRG.com,800,Checking,Other,0,2.7032
NE,1978,Direct Deposit,Bi-Weekly,4320,5650,SPRG.com,200,Checking,Medical - Dental,0,-1
DC,1976,Direct Deposit,Bi-Weekly,3500,0,Loan Transfer,450,Checking,,0,2.815511111
KS,1983,Direct Deposit,Weekly,3033,3600,SPRG.com,400,Checking,,0,-0.49516
KS,2000,Direct Deposit,Bi-Weekly,2927,3500,SPRG.com,800,Checking,Other,0,-0.6914
CO,1971,Direct Deposit,Bi-Weekly,6000,0,SPRG.com,1350,Checking,,0,0.891281481
KS,1981,Direct Deposit,Bi-Weekly,3250,4000,SPRG.com,300,Checking,Medical - Dental,0,2.302566667
KS,1974,Direct Deposit,Bi-Weekly,2585,3200,SPRG.com,500,Checking,Other,0,-1
GA,1973,Direct Deposit,Semi-Monthly,6240,0,Loan Transfer,600,Checking,,0,2.87445
MA,1972,Direct Deposit,Bi-Weekly,6500,0,Dot 818 $5,500,Checking,,5,3.5548734
KS,1992,Direct Deposit,Weekly,2080,0,Leads Market $15,500,Checking,,15,0.375
CO,1992,Direct Deposit,Bi-Weekly,3000,0,Lead Toro $15,500,Checking,,15,-1.1328
IN,1995,Direct Deposit,Bi-Weekly,2162,0,PW Other Sites $15,350,Checking,,0,2.351533333
KS,1996,Direct Deposit,Bi-Weekly,3250,0,Lead Toro $15,300,Checking,,15,1.63344
KS,1979,Direct Deposit,Weekly,2200,0,Money Mutual $20,500,Checking,,20,1.635628571
KS,1971,Direct Deposit,Weekly,1500,0,Lead Toro $15,500,Checking,,15,-0.62
KS,1977,Direct Deposit,Semi-Monthly,2032,2200,SPRG.com,350,Checking,,0,-0.00312
IN,1989,Direct Deposit,Bi-Weekly,4154,0,Dot 818 $15,800,Checking,,15,0.1504
IN,1988,Direct Deposit,Bi-Weekly,2871,3200,SPRG.com,400,Checking,Day to day expenses,0,0.641514286
AZ,1988,Direct Deposit,Weekly,3000,0,Leads Market $5,800,Checking,,5,-1.05
KS,1985,Direct Deposit,Weekly,6500,0,Leads Market $15,350,Checking,,0,1.325714286
OK,1987,Direct Deposit,Bi-Weekly,3553,3280,SPRG.com,350,Checking,,0,-0.6914
MI,1966,Direct Deposit,Bi-Weekly,4188,5800,SPRG.com,350,Checking,,0,2.771285714
MT,1976,Direct Deposit,Semi-Monthly,1900,2200,SPRG.com,700,Saving,Other,0,3.651533333
WA,1991,Direct Deposit,Weekly,3500,0,Lead Toro $15,500,Checking,,15,0.107542857
WA,1954,Direct Deposit,Bi-Weekly,6283,7500,SPRG.com,500,Checking,Day to day expenses,0,0.6626
WA,1962,Direct Deposit,Semi-Monthly,2500,0,Leads Market $15,800,Checking,,15,0.5738
MT,1974,Direct Deposit,Bi-Weekly,3467,5000,SPRG.com,200,Checking,Other,0,1.7352
AZ,1982,Direct Deposit,Weekly,4000,0,Dot 818 $5,500,Checking,,5,-1.142857143
MT,1974,Direct Deposit,Bi-Weekly,4546,9000,SPRG.com,500,Checking,Car repair,0,2.32084
CO,1972,Direct Deposit,Bi-Weekly,3033,4000,SPRG.com,500,Checking,Car repair,0,-1
ID,1997,Direct Deposit,Weekly,2500,0,Lead Toro $15,300,Checking,,15,-1.7317
WA,1984,Direct Deposit,Weekly,3000,0,Loan Transfer,450,Checking,,0,1.000422222
AZ,1979,Direct Deposit,Bi-Weekly,2321,2100,SPRG.com,800,Checking,Other,0,-0.6914
TN,1998,Direct Deposit,Semi-Monthly,2000,0,Dot 818 $15,500,Checking,,15,2.380109091
WA,1972,Direct Deposit,Bi-Weekly,2448,3750,SPRG.com,800,Checking,Car repair,0,1.22805
WY,1972,Direct Deposit,Weekly,3500,0,Leads Market $15,800,Checking,,15,-1.075
CO,1981,Direct Deposit,Bi-Weekly,1673,2072,SPRG.com,200,Checking,Day to day expenses,0,-1
GA,1982,Direct Deposit,Bi-Weekly,2500,0,Leads Market $5,250,Checking,,0,2.49712
VA,1977,Direct Deposit,Bi-Weekly,6500,0,Dot 818 $15,600,Checking,,0,1.683283333
WY,1980,Direct Deposit,Weekly,6000,0,PW Other Sites $15,500,Checking,,15,1.05765
WA,1983,Direct Deposit,Bi-Weekly,3573,4000,SPRG.com,300,Checking,,0,-0.3716
CO,1961,Direct Deposit,Bi-Weekly,5000,0,Dot 818 $15,500,Checking,,15,-0.7914
MS,1975,Direct Deposit,Weekly,2500,0,Lead Toro $15,500,Checking,,15,1.61705
CO,1977,Direct Deposit,Semi-Monthly,2728,3424,SPRG.com,550,Checking,,0,2.399727273
CO,1974,Direct Deposit,Bi-Weekly,2000,0,PW Other Sites $15,500,Checking,,15,-1.0539
CO,1978,Direct Deposit,Weekly,4000,0,Dot 818 $15,300,Checking,,0,1.365966667
IA,1972,Direct Deposit,Bi-Weekly,1547,0,SPRG.com,792,Checking,Other,0,1.17980043
CO,1967,Direct Deposit,Semi-Monthly,6500,0,PW Other Sites $15,500,Checking,,15,0.96596
CO,1974,Direct Deposit,Weekly,2960,3200,SPRG.com,400,Checking,Medical - Dental,0,0.0098
CO,1982,Direct Deposit,Bi-Weekly,4169,0,SPRG.com,800,Checking,Other,0,2.673694118
NC,1989,Direct Deposit,Weekly,2726,0,Dot 818 $5,850,Checking,,0,0.783094118
CO,1987,Direct Deposit,Weekly,2200,0,PW Other Sites $15,500,Checking,,15,1.13592
CO,1991,Direct Deposit,Semi-Monthly,2500,0,Leads Market $15,800,Checking,,15,0.551314286
CO,1992,Direct Deposit,Bi-Weekly,4500,0,Loan Transfer,860,Checking,,0,2.620593023
CO,1993,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,500,Checking,,15,0.985857143
CO,1993,Direct Deposit,Weekly,4334,0,Lead Toro $15,700,Checking,,15,1.371971429
NC,1971,Direct Deposit,Bi-Weekly,6000,0,Dot 818 $5,500,Checking,,5,1.4191868
CO,1969,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,500,Checking,,15,-1.075
CO,1982,Direct Deposit,Weekly,3000,0,Lead Toro $15,500,Checking,,15,0.30992
CO,1983,Direct Deposit,Monthly,1700,2100,SPRG.com,800,Checking,Other,0,1.06172
CO,1989,Direct Deposit,Bi-Weekly,3500,0,Dot 818 $15,500,Checking,,15,2.023171429
CO,1992,Direct Deposit,Weekly,3000,0,Dot 818 $15,500,Checking,,15,-1.05
CO,1992,Direct Deposit,Semi-Monthly,5500,0,Dot 818 $15,800,Checking,,15,2.8053
VA,1961,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,600,Checking,,5,-0.3994665
CO,1963,Direct Deposit,Bi-Weekly,3500,0,PW Other Sites $15,300,Checking,,0,0.066666667
CO,1978,Direct Deposit,Weekly,6500,0,Leads Market $15,800,Checking,,15,0.25002
CO,1978,Direct Deposit,Bi-Weekly,2817,3000,SPRG.com,500,Checking,Car repair,0,-1
CO,1984,Direct Deposit,Bi-Weekly,3250,0,PW Other Sites $15,500,Checking,,15,0.160012286
CO,1984,Direct Deposit,Weekly,3000,0,Dot 818 $15,750,Checking,,15,1.377966667
CO,1968,Direct Deposit,Weekly,2903,2800,SPRG.com,800,Checking,Other,0,-0.83172
KS,1985,Direct Deposit,Weekly,7000,0,Lead Toro $15,400,Checking,,15,1.60495
CO,1985,Direct Deposit,Bi-Weekly,6500,0,Dot 818 $15,500,Checking,,15,-0.7514
CO,1986,Direct Deposit,Bi-Weekly,6500,0,Dot 818 $15,350,Checking,,0,2.992657143
CO,1987,Direct Deposit,Bi-Weekly,3500,0,SPRG.com,350,Checking,,0,0.8516
CO,1980,Direct Deposit,Bi-Weekly,2971,0,SPRG.com,300,Checking,Other,0,0.8686
CO,1975,Direct Deposit,Bi-Weekly,3000,0,Loan Transfer,1000,Checking,,0,0.64148
CO,1988,Direct Deposit,Bi-Weekly,2500,0,PW Other Sites $15,500,Checking,,15,-0.25172
VA,1990,Direct Deposit,Weekly,2000,0,Dot 818 $5,400,Checking,,5,-0.8134
AK,1991,Direct Deposit,Weekly,3000,0,Lead Toro $15,500,Checking,,15,-1.525
CO,1958,Direct Deposit,Bi-Weekly,4177,0,Loan Transfer,510,Checking,,0,3.049019608
CO,1993,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,600,Checking,,15,-0.874571429
CO,1993,Direct Deposit,Bi-Weekly,3995,0,SPRG.com,800,Checking,Other,0,2.7706
CO,1960,Direct Deposit,Bi-Weekly,5001,0,Leads Market $15,300,Checking,,15,1.2636
CO,1994,Direct Deposit,Bi-Weekly,3000,0,Loan Transfer,400,Checking,,0,2.9933
CO,1995,Direct Deposit,Weekly,2000,0,Leads Market $15,500,Checking,,15,-0.0402
CO,1978,Direct Deposit,Bi-Weekly,3500,0,Leads Market $15,800,Checking,,15,3.2118
CO,1979,Direct Deposit,Weekly,4000,0,Lead Toro $15,500,Checking,,15,1.617533333
CO,1982,Direct Deposit,Bi-Weekly,4218,0,Dot 818 $15,800,Checking,,15,0.65976
CO,1971,Direct Deposit,Bi-Weekly,3718,4000,SPRG.com,350,Checking,Other,0,2.398171429
CO,1979,Direct Deposit,Weekly,5000,0,Leads Market $15,800,Checking,,15,1.1579
CO,1976,Direct Deposit,Weekly,7323,0,SPRG.com,500,Checking,Other,0,1.52598
CO,1988,Direct Deposit,Semi-Monthly,2500,0,SPRG.com,350,Checking,,0,1.597342857
CO,1987,Direct Deposit,Bi-Weekly,3000,0,Loan Transfer,350,Checking,,0,2.328571429
CO,1989,Direct Deposit,Bi-Weekly,3000,0,Leads Market $15,600,Checking,,0,-0.708566667
CO,1982,Direct Deposit,Semi-Monthly,2800,0,Lead Toro $15,500,Checking,,15,0.009233333
CO,1986,Direct Deposit,Bi-Weekly,2500,0,SPRG.com,325,Checking,,0,-0.271425
CO,1987,Direct Deposit,Weekly,2800,0,Lead Toro $15,300,Checking,,15,1.517533333
CO,1992,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,500,Checking,,15,1.7516
CO,1993,Direct Deposit,Semi-Monthly,3400,0,SPRG.com,650,Checking,Other,0,1.360338462
CO,1994,Direct Deposit,Weekly,3000,0,Dot 818 $15,500,Checking,,15,1.521733333
CO,1971,Direct Deposit,Weekly,6000,0,Leads Market $15,600,Checking,,0,-0.573
CO,1996,Direct Deposit,Bi-Weekly,1625,0,Leads Market $15,200,Checking,,15,1.7206
NM,1971,Direct Deposit,Weekly,1499,0,Lead Toro $15,500,Checking,,15,-0.571
VA,1962,Direct Deposit,Bi-Weekly,3500,0,Lead Toro $5,300,Checking,,5,2.49435
AK,1978,Direct Deposit,Semi-Monthly,1500,0,Lead Toro $15,500,Checking,,15,1.6232
AZ,1968,Direct Deposit,Bi-Weekly,1121,0,CFRY.com,350,Checking,,0,0.762457143
MT,1981,Direct Deposit,Bi-Weekly,2264,0,SPRG.com,800,Checking,Car repair,0,1.75225
NM,1985,Direct Deposit,Bi-Weekly,4117,2800,SPRG.com,350,Checking,,0,-1
IL,1975,Direct Deposit,Weekly,2786,0,SPRG.com,400,Checking,Other,0,1.526257143
NM,1972,Direct Deposit,Weekly,1621,1800,SPRG.com,800,Checking,Other,0,-0.1586
NM,1987,Direct Deposit,Bi-Weekly,1744,0,SPRG.com,500,Checking,Other,0,2.497475
CO,1992,Direct Deposit,Weekly,3500,0,PW Other Sites $15,400,Checking,,0,1.74245
NM,1993,Direct Deposit,Weekly,3000,0,Dot 818 $15,600,Checking,,15,-0.865033333
NV,1961,Direct Deposit,Bi-Weekly,3033,8500,SPRG.com,500,Checking,Day to day expenses,0,0.54776
AZ,1974,Direct Deposit,Bi-Weekly,4000,0,Dot 818 $5,500,Checking,,5,-0.1475332
AZ,1963,Direct Deposit,Semi-Monthly,4500,0,Leads Market $5,300,Checking,,0,3.651533333
AZ,1965,Direct Deposit,Bi-Weekly,3500,0,Leads Market $5,300,Checking,,5,0.6476
AZ,1979,Direct Deposit,Monthly,4232,0,SPRG.com,700,Checking,Other,0,0.3925
AZ,1952,Direct Deposit,Weekly,5633,5400,SPRG.com,600,Checking,Other,0,3.3189
AZ,1981,Direct Deposit,Weekly,6500,0,Dot 818 $5,500,Checking,,5,0.0781
AZ,1959,Direct Deposit,Bi-Weekly,1941,2585,SPRG.com,600,Checking,Car repair,0,-0.6914
NM,1973,Direct Deposit,Bi-Weekly,6000,0,Money Mutual $20,500,Checking,,0,-0.4228
KY,1960,Direct Deposit,Weekly,3500,0,Leads Market $15,500,Checking,,15,-0.856285714
GA,1977,Direct Deposit,Weekly,4500,0,Leads Market $5,800,Checking,,5,-0.171
AZ,1966,Direct Deposit,Bi-Weekly,4500,0,PW Other Sites $15,400,Checking,,0,0.48985
AZ,1978,Direct Deposit,Semi-Monthly,2800,0,PW Other Sites $15,200,Checking,,0,0.0119
AZ,1981,Direct Deposit,Bi-Weekly,3000,0,Lead Toro $5,500,Checking,,5,-0.708066667
UT,1981,Paper Check,Bi-Weekly,1560,1500,SPRG.com,200,Checking,,0,1.1994
UT,1970,Direct Deposit,Weekly,2400,0,Leads Market $15,200,Checking,,0,-0.1886
TX,1972,Direct Deposit,Weekly,6500,0,PW Other Sites $15,500,Checking,,15,-0.030233333
TX,1980,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,500,Checking,,15,-1.0953
WA,1982,Direct Deposit,Weekly,3500,0,Lead Toro $15,250,Checking,,0,0.77936
AZ,1986,Direct Deposit,Semi-Monthly,2600,2300,SPRG.com,800,Checking,Car repair,0,3.2553
NV,1986,Direct Deposit,Bi-Weekly,3000,0,SPRG.com,400,Checking,Other,0,2.497475
GA,1972,Direct Deposit,Bi-Weekly,3500,0,Loan Transfer,530,Checking,,0,-0.704075472
NV,1988,Direct Deposit,Bi-Weekly,2000,0,Dot 818 $15,500,Checking,,15,1.411
WI,1987,Direct Deposit,Bi-Weekly,3000,0,Leads Market $15,300,Checking,,0,2.3946
NV,1988,Direct Deposit,Bi-Weekly,2747,2400,SPRG.com,325,Checking,,0,-0.6858
VA,1994,Direct Deposit,Bi-Weekly,1733,5000,SPRG.com,800,Checking,Moving - Relocating,0,-0.6914
CA,1994,Paper Check,Bi-Weekly,2500,0,Lead Toro $15,500,Checking,,15,2.499942857
IL,1973,Direct Deposit,Bi-Weekly,1437,2000,SPRG.com,600,Checking,Car repair,0,2.9946
WA,1984,Direct Deposit,Semi-Monthly,3500,0,Lead Toro $15,200,Checking,,0,1.91435
MS,1987,Direct Deposit,Bi-Weekly,1600,0,Loan Transfer,405,Checking,,0,2.497382716
CO,1984,Direct Deposit,Bi-Weekly,2500,0,Leads Market $15,800,Checking,,15,-1.0914
WA,1998,Direct Deposit,Semi-Monthly,2400,0,SPRG.com,800,Checking,Car repair,0,0.390666667
AK,1963,Direct Deposit,Weekly,2975,0,Lead Toro $15,500,Checking,,15,0.044766667
WA,1994,Direct Deposit,Bi-Weekly,1500,0,Lead Toro $15,200,Checking,,15,1.8052
OR,1973,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,500,Checking,,15,-1.685714286
WA,1967,Direct Deposit,Weekly,1733,4000,SPRG.com,350,Checking,,0,1.217657143
WA,1979,Direct Deposit,Weekly,2947,2832,SPRG.com,800,Checking,Other,0,1.272066667
WA,1985,Direct Deposit,Bi-Weekly,4500,0,Dot 818 $15,500,Checking,,15,-0.513775
WA,1969,Direct Deposit,Semi-Monthly,3248,3200,SPRG.com,500,Checking,Other,0,3.162333333
GA,1969,Direct Deposit,Weekly,4500,0,Leads Market $5,1255,Checking,,5,1.046005801
WA,1988,Direct Deposit,Bi-Weekly,2561,0,Lead Toro $15,735,Checking,,0,0.30134417
WA,1974,Direct Deposit,Bi-Weekly,3000,0,Loan Transfer,255,Checking,,0,-0.70854902
WA,1986,Direct Deposit,Weekly,4000,0,Dot 818 $15,350,Checking,,0,0.424057143
WA,1994,Direct Deposit,Bi-Weekly,2002,2300,SPRG.com,800,Checking,Medical - Dental,0,1.4688
WA,1988,Direct Deposit,Bi-Weekly,3740,3400,SPRG.com,800,Checking,Other,0,-0.3828
WA,1973,Direct Deposit,Semi-Monthly,1304,0,Dot 818 $15,300,Checking,,0,2.747
WA,1965,Direct Deposit,Semi-Monthly,7900,8000,SPRG.com,800,Checking,Car repair,0,1.621
WA,1969,Direct Deposit,Weekly,7696,9115,SPRG.com,400,Checking,,0,-0.8317
FL,1986,Direct Deposit,Semi-Monthly,2500,0,Leads Market $15,800,Checking,,15,2.30155
WA,1992,Direct Deposit,Bi-Weekly,3500,0,Loan Transfer,966,Checking,,0,1.90673913
UT,1994,Direct Deposit,Semi-Monthly,2000,0,PW Other Sites $15,500,Checking,,15,1.692333333
WA,1971,Direct Deposit,Bi-Weekly,4500,0,Leads Market $15,350,Checking,,0,2.2161
OR,1978,Direct Deposit,Bi-Weekly,3001,0,Dot 818 $15,800,Checking,,15,1.216166667
OH,1989,Direct Deposit,Weekly,3000,0,SPRG.com,600,Checking,,0,-0.83172
WA,1992,Direct Deposit,Bi-Weekly,3250,3000,SPRG.com,500,Checking,Day to day expenses,0,1.9572
DC,1988,Direct Deposit,Bi-Weekly,4500,0,Leads Market $5,600,Checking,,5,3.2749
WA,1969,Direct Deposit,Weekly,5828,0,Dot 818 $15,500,Checking,,15,0.809575
CA,1969,Direct Deposit,Weekly,5417,0,Lead Toro $15,500,Checking,,15,1.0714
WA,1970,Direct Deposit,Bi-Weekly,5000,0,Dot 818 $15,800,Checking,,15,1.476428571
WA,1977,Direct Deposit,Weekly,6500,0,Loan Transfer,575,Checking,,0,-1
WA,1990,Direct Deposit,Weekly,5250,0,Lead Toro $15,500,Checking,,15,-0.89172
WA,1992,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,600,Checking,,15,1.4521
WA,1993,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,500,Checking,,15,0.5116
WA,1957,Direct Deposit,Monthly,2451,2945,SPRG.com,250,Checking,,0,-0.1136
WA,1975,Direct Deposit,Semi-Monthly,3500,0,Leads Market $15,800,Checking,,15,3.427742857
WA,1989,Direct Deposit,Weekly,4000,0,Dot 818 $15,700,Checking,,15,-1.107142857
AL,1991,Direct Deposit,Bi-Weekly,5417,5500,SPRG.com,250,Checking,,0,2.7162
OH,1991,Direct Deposit,Bi-Weekly,3250,3500,SPRG.com,350,Checking,,0,3.1282
WA,1980,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,500,Checking,,15,-0.425657143
WA,1982,Direct Deposit,Weekly,4000,0,SPRG.com,800,Checking,Other,0,1.691969231
WA,1995,Direct Deposit,Bi-Weekly,1593,0,SPRG.com,500,Checking,Other,0,2.4976
WA,1964,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,800,Checking,,15,3.285457143
WA,1984,Direct Deposit,Bi-Weekly,3683,2600,SPRG.com,400,Checking,Medical - Dental,0,1.076866667
AZ,1974,Direct Deposit,Bi-Weekly,2656,2400,SPRG.com,200,Checking,Major purchase,0,0.2568
WA,1981,Direct Deposit,Weekly,4333,0,SPRG.com,800,Checking,Other,0,-0.3268
OR,1971,Direct Deposit,Bi-Weekly,3300,0,Loan Transfer,485,Checking,,0,0.457216495
VA,1986,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,600,Checking,,5,2.861266667
WA,1982,Direct Deposit,Weekly,5500,0,Lead Toro $15,300,Checking,,0,2.5842
VA,1978,Direct Deposit,Bi-Weekly,3000,0,Lead Toro $5,800,Checking,,5,1.102508
WA,1992,Direct Deposit,Bi-Weekly,2500,0,Dot 818 $15,500,Checking,,15,1.245418182
WA,1979,Direct Deposit,Weekly,2500,0,Lead Toro $15,700,Checking,,15,1.251525
WA,1960,Direct Deposit,Bi-Weekly,5038,0,SPRG.com,700,Checking,Other,0,2.987457143
WY,1974,Direct Deposit,Monthly,3890,0,Leads Market $15,350,Checking,,0,0.765371429
CO,1964,Direct Deposit,Bi-Weekly,4000,0,Loan Transfer,310,Checking,,0,0.748516129
